,filename,reduced_filename,pixel_mean,pixel_min,pixel_max
153,E3_R3D_STC_w-50.tif,gelatin_plate_1_stitched/E3_R3D_STC_w-50_reduced.jpg,1968.848739939055,0,4768
154,E3_R3D_STC_w525.tif,gelatin_plate_1_stitched/E3_R3D_STC_w525_reduced.jpg,108.56864948018608,0,467
155,E3_R3D_STC_w597.tif,gelatin_plate_1_stitched/E3_R3D_STC_w597_reduced.jpg,1051.3306194364286,0,3676
156,E4_R3D_STC_w435.tif,gelatin_plate_1_stitched/E4_R3D_STC_w435_reduced.jpg,113.77082206308721,0,15086
157,E4_R3D_STC_w-50.tif,gelatin_plate_1_stitched/E4_R3D_STC_w-50_reduced.jpg,2875.753259425378,0,4793
158,E4_R3D_STC_w525.tif,gelatin_plate_1_stitched/E4_R3D_STC_w525_reduced.jpg,106.79623155477691,0,13473
159,E4_R3D_STC_w597.tif,gelatin_plate_1_stitched/E4_R3D_STC_w597_reduced.jpg,1190.468890316357,0,4723
160,E5_R3D_STC_w435.tif,gelatin_plate_1_stitched/E5_R3D_STC_w435_reduced.jpg,108.06443754194026,0,5845
161,E5_R3D_STC_w-50.tif,gelatin_plate_1_stitched/E5_R3D_STC_w-50_reduced.jpg,2973.9819516440584,0,11802
162,E5_R3D_STC_w525.tif,gelatin_plate_1_stitched/E5_R3D_STC_w525_reduced.jpg,105.62296184860972,0,1925
163,E5_R3D_STC_w597.tif,gelatin_plate_1_stitched/E5_R3D_STC_w597_reduced.jpg,1121.823846690937,0,4378
164,E6_R3D_STC_w435.tif,gelatin_plate_1_stitched/E6_R3D_STC_w435_reduced.jpg,148.6461387634822,0,26529
165,E6_R3D_STC_w-50.tif,gelatin_plate_1_stitched/E6_R3D_STC_w-50_reduced.jpg,10377.048562040638,0,29600
166,E6_R3D_STC_w525.tif,gelatin_plate_1_stitched/E6_R3D_STC_w525_reduced.jpg,117.6278311686057,0,9312
167,E6_R3D_STC_w597.tif,gelatin_plate_1_stitched/E6_R3D_STC_w597_reduced.jpg,5920.118008938701,0,65535
168,E7_R3D_STC_w435.tif,gelatin_plate_1_stitched/E7_R3D_STC_w435_reduced.jpg,123.21599787439774,0,17913
169,E7_R3D_STC_w-50.tif,gelatin_plate_1_stitched/E7_R3D_STC_w-50_reduced.jpg,9681.90671157404,0,20534
170,E7_R3D_STC_w525.tif,gelatin_plate_1_stitched/E7_R3D_STC_w525_reduced.jpg,111.95236341156144,0,2010
171,E7_R3D_STC_w597.tif,gelatin_plate_1_stitched/E7_R3D_STC_w597_reduced.jpg,996.8777603277775,0,3532
172,E8_R3D_STC_w435.tif,gelatin_plate_1_stitched/E8_R3D_STC_w435_reduced.jpg,724.6362099666289,0,17252
173,E8_R3D_STC_w-50.tif,gelatin_plate_1_stitched/E8_R3D_STC_w-50_reduced.jpg,1458.7692169616419,0,11084
174,E8_R3D_STC_w525.tif,gelatin_plate_1_stitched/E8_R3D_STC_w525_reduced.jpg,368.2920809691418,0,16630
175,E8_R3D_STC_w597.tif,gelatin_plate_1_stitched/E8_R3D_STC_w597_reduced.jpg,1035.8080016243948,0,16381
176,E9_R3D_STC_w435.tif,gelatin_plate_1_stitched/E9_R3D_STC_w435_reduced.jpg,118.78943681352898,0,7130
177,E9_R3D_STC_w-50.tif,gelatin_plate_1_stitched/E9_R3D_STC_w-50_reduced.jpg,1202.018820577581,0,2596
178,E9_R3D_STC_w525.tif,gelatin_plate_1_stitched/E9_R3D_STC_w525_reduced.jpg,112.27700078728806,0,5776
179,E9_R3D_STC_w597.tif,gelatin_plate_1_stitched/E9_R3D_STC_w597_reduced.jpg,1072.905106532981,0,2878
180,E10_R3D_STC_w435.tif,gelatin_plate_1_stitched/E10_R3D_STC_w435_reduced.jpg,920.1059592195356,0,10511
181,E10_R3D_STC_w-50.tif,gelatin_plate_1_stitched/E10_R3D_STC_w-50_reduced.jpg,1287.639329318139,0,4909
182,E10_R3D_STC_w525.tif,gelatin_plate_1_stitched/E10_R3D_STC_w525_reduced.jpg,323.4029636149127,0,11847
183,E10_R3D_STC_w597.tif,gelatin_plate_1_stitched/E10_R3D_STC_w597_reduced.jpg,1168.6835342062695,0,17130
184,E11_R3D_STC_w435.tif,gelatin_plate_1_stitched/E11_R3D_STC_w435_reduced.jpg,119.7959659148808,0,16710
185,E11_R3D_STC_w-50.tif,gelatin_plate_1_stitched/E11_R3D_STC_w-50_reduced.jpg,842.9736200682215,0,2103
186,E11_R3D_STC_w525.tif,gelatin_plate_1_stitched/E11_R3D_STC_w525_reduced.jpg,115.95522174273721,0,2237
187,E11_R3D_STC_w597.tif,gelatin_plate_1_stitched/E11_R3D_STC_w597_reduced.jpg,1128.6036499066652,0,4011
188,E12_R3D_STC_w435.tif,gelatin_plate_1_stitched/E12_R3D_STC_w435_reduced.jpg,275.33361001388135,0,5830
189,E12_R3D_STC_w-50.tif,gelatin_plate_1_stitched/E12_R3D_STC_w-50_reduced.jpg,951.8710761842722,0,34528
190,E12_R3D_STC_w525.tif,gelatin_plate_1_stitched/E12_R3D_STC_w525_reduced.jpg,345.7360766484929,0,14550
191,E12_R3D_STC_w597.tif,gelatin_plate_1_stitched/E12_R3D_STC_w597_reduced.jpg,1359.2666857890356,0,52844
192,D1_R3D_STC_w435.tif,gelatin_plate_1_stitched/D1_R3D_STC_w435_reduced.jpg,155.11062941528576,0,65535
